Round,ClientIndex,ExecutionTimeSeconds
620,3,7.014044
620,4,10.047677
621,0,5.744900
621,1,12.862496
621,2,9.987960
621,3,5.883798
621,4,8.383163
622,0,9.155620
622,1,12.907450
622,2,5.911210
622,3,7.432774
622,4,5.890348
623,0,9.182633
623,1,12.771831
623,2,5.635019
623,3,8.441651
623,4,1.267242
624,0,12.942308
624,1,1.267958
624,2,8.462456
624,3,7.007165
624,4,10.047532
625,0,10.031195
625,1,7.482835
625,2,5.720447
625,3,9.179542
625,4,7.010752
626,0,5.941815
626,1,10.399064
626,2,9.249720
626,3,7.049493
626,4,1.299897
627,0,5.955167
627,1,7.014667
627,2,1.300255
627,3,12.902800
627,4,4.558169
628,0,8.496197
628,1,7.166827
628,2,4.798881
628,3,5.999472
628,4,10.055494
629,0,10.052878
629,1,9.236538
629,2,1.264630
629,3,8.438294
629,4,4.534733
630,0,9.529271
630,1,7.599781
630,2,12.850916
630,3,5.710285
630,4,4.539895
631,0,5.922658
631,1,7.500000
631,2,8.498445
631,3,9.277695
631,4,5.722527
632,0,7.008234
632,1,1.265958
632,2,12.846713
632,3,4.559904
632,4,10.021994
633,0,7.455051
633,1,1.265840
633,2,4.519367
633,3,5.968830
633,4,8.445638
634,0,1.262479
634,1,6.981374
634,2,9.221781
634,3,5.897456
634,4,7.388324
635,0,9.247568
635,1,1.254385
635,2,7.473648
635,3,6.949424
635,4,10.007299
636,0,9.258963
636,1,12.834419
636,2,8.573489
636,3,5.904333
636,4,7.381083
637,0,7.379478
637,1,8.429427
637,2,12.879221
637,3,9.994170
637,4,5.679678
638,0,8.469114
638,1,12.970589
638,2,7.632423
638,3,1.263487
638,4,5.663361
639,0,5.923688
639,1,5.691879
639,2,12.845841
639,3,4.544964
639,4,10.087276
640,0,1.288767
640,1,7.511984
640,2,4.560285
640,3,6.999142
640,4,12.886121
641,0,7.002156
641,1,12.840695
641,2,7.422190
641,3,4.529495
641,4,8.412454
642,0,5.730998
642,1,7.000634
642,2,9.241818
642,3,7.475070
642,4,4.552186
643,0,4.547512
643,1,1.262803
643,2,12.885622
643,3,5.697978
643,4,9.236186
644,0,4.535605
644,1,5.675952
644,2,6.986513
644,3,1.267249
644,4,7.523989
645,0,7.470129
645,1,4.562403
645,2,8.543420
645,3,13.074689
645,4,5.723585
646,0,1.275206
646,1,6.978302
646,2,7.462905
646,3,4.549109
646,4,12.826330
647,0,10.090525
647,1,13.008783
647,2,5.746243
647,3,5.969535
647,4,7.035967
648,0,8.471881
648,1,5.725291
648,2,4.575773
648,3,6.994705
648,4,10.027310
649,0,12.847715
649,1,4.519558
649,2,5.951656
649,3,8.539678
649,4,7.007975
650,0,7.061274
650,1,8.773869
650,2,7.536749
650,3,12.898206
650,4,10.043610
651,0,6.997432
651,1,10.091608
651,2,5.717509
651,3,5.984062
651,4,12.996393
652,0,8.537803
652,1,12.908310
652,2,10.046874
652,3,1.298043
652,4,5.690735
653,0,7.460410
653,1,12.864880
653,2,1.271848
653,3,8.481854
653,4,5.720879
654,0,5.855796
654,1,7.039028
654,2,12.933894
654,3,10.115384
654,4,9.295784
655,0,10.081493
655,1,4.546252
655,2,7.508043
655,3,5.735450
655,4,5.943512
656,0,5.974491
656,1,5.745234
656,2,9.437664
656,3,8.541276
656,4,10.126316
657,0,4.584627
657,1,7.529582
657,2,7.096022
657,3,10.098016
657,4,9.269695
658,0,7.108963
658,1,4.585651
658,2,10.150573
658,3,1.299584
658,4,5.802402
659,0,7.101487
659,1,1.280356
659,2,6.005243
659,3,4.597802
659,4,5.796732
660,0,4.601445
660,1,6.009223
660,2,8.472092
660,3,10.046024
660,4,7.463203
661,0,8.450586
661,1,7.459311
661,2,1.259539
661,3,7.073857
661,4,5.987001
662,0,9.274385
662,1,1.268790
662,2,8.495563
662,3,7.046714
662,4,7.712795
663,0,7.446466
663,1,5.897486
663,2,12.880563
663,3,10.013551
663,4,9.296149
664,0,9.214423
664,1,5.950931
664,2,10.025415
664,3,7.008906
664,4,5.874334
665,0,9.985036
665,1,12.802968
665,2,1.260105
665,3,4.513394
665,4,9.217786
666,0,10.095760
666,1,5.727771
666,2,7.472452
666,3,6.980321
666,4,1.280915
667,0,1.275515
667,1,7.490821
667,2,8.623176
667,3,13.308361
667,4,9.892961
668,0,5.635526
668,1,12.695396
668,2,8.450702
668,3,4.548135
668,4,7.067132
669,0,7.547348
669,1,5.902261
669,2,6.954825
669,3,9.918931
669,4,5.632767
670,0,9.136528
670,1,1.259043
670,2,12.728252
670,3,8.355919
670,4,4.573040
671,0,7.390764
671,1,7.001335
671,2,9.204146
671,3,5.633160
671,4,12.785336
672,0,4.514342
672,1,12.799067
672,2,6.982361
672,3,8.470116
672,4,10.135266
673,0,12.886712
673,1,8.746826
673,2,5.961427
673,3,9.980278
673,4,1.248532
674,0,5.863829
674,1,7.433095
674,2,9.215997
674,3,6.942037
674,4,10.107621
675,0,7.487114
675,1,10.093646
675,2,12.948253
675,3,5.802022
675,4,4.564582
676,0,7.436047
676,1,4.624659
676,2,9.546318
676,3,5.708712
676,4,10.067266
677,0,8.575734
677,1,4.594073
677,2,5.979909
677,3,5.727729
677,4,9.274058
678,0,10.070217
678,1,12.885603
678,2,7.405777
678,3,5.926615
678,4,6.963792
679,0,8.474285
679,1,7.007114
679,2,10.033591
679,3,7.439846
679,4,5.965780
680,0,9.275177
680,1,1.276085
680,2,10.073242
680,3,5.948181
680,4,7.456298
681,0,7.464176
681,1,1.271898
681,2,10.313643
681,3,8.508456
681,4,9.244441
682,0,9.252945
682,1,4.529564
682,2,7.043041
682,3,8.455082
682,4,7.407796
683,0,4.541249
683,1,12.899758
683,2,1.276545
683,3,8.470096
683,4,7.119292
684,0,7.070167
684,1,1.292402
684,2,12.995136
684,3,5.780405
684,4,9.380592
685,0,6.047442
685,1,4.575985
685,2,1.277631
685,3,7.061615
685,4,7.537199
686,0,5.733462
686,1,10.214998
686,2,4.630817
686,3,7.545376
686,4,6.025733
687,0,8.526338
687,1,6.029054
687,2,5.802416
687,3,7.524103
687,4,4.581711
688,0,7.044850
688,1,9.321226
688,2,5.762715
688,3,7.559991
688,4,10.276905
689,0,4.592439
689,1,8.811834
689,2,1.282740
689,3,10.119826
689,4,6.020221
690,0,4.580659
690,1,8.581263
690,2,13.017308
690,3,7.533591
690,4,10.145321
691,0,1.311297
691,1,9.402772
691,2,7.092397
691,3,7.533128
691,4,5.979120
692,0,4.590149
692,1,1.299557
692,2,7.525914
692,3,5.757285
692,4,6.988492
693,0,4.576549
693,1,8.504150
693,2,7.513582
693,3,5.813707
693,4,13.201209
694,0,8.528369
694,1,4.588012
694,2,9.341160
694,3,13.017387
694,4,10.078532
695,0,9.324738
695,1,7.508452
695,2,5.788015
695,3,8.578760
695,4,10.178015
696,0,5.791535
696,1,4.601163
696,2,1.284387
696,3,7.511875
696,4,9.305985
697,0,5.770369
697,1,7.508233
697,2,5.995354
697,3,13.291354
697,4,9.399654
698,0,10.249094
698,1,8.548003
698,2,6.025978
698,3,9.384440
698,4,5.745432
699,0,9.282287
699,1,7.114792
699,2,5.987726
699,3,8.554353
699,4,5.741967
700,0,8.477232
700,1,5.763649
700,2,1.287104
700,3,6.170249
700,4,4.583385
701,0,6.969943
701,1,7.448017
701,2,12.859308
701,3,9.225998
701,4,6.137662
702,0,1.281413
702,1,5.992627
702,2,12.984089
702,3,9.325135
702,4,7.010497
703,0,5.964017
703,1,7.011006
703,2,8.488690
703,3,9.262237
703,4,7.573708
704,0,9.321285
704,1,8.536748
704,2,13.205155
704,3,7.462407
704,4,10.065569
705,0,7.034402
705,1,8.475854
705,2,5.832083
705,3,7.726757
705,4,9.479294
706,0,4.592713
706,1,6.002462
706,2,1.277658
706,3,9.303579
706,4,7.481033
707,0,7.009477
707,1,12.907585
707,2,5.932033
707,3,4.626351
707,4,10.077428
708,0,5.711414
708,1,12.916989
708,2,6.994130
708,3,4.575347
708,4,10.063556
709,0,9.289966
709,1,10.109570
709,2,5.766639
709,3,12.906173
709,4,6.962328
710,0,1.266236
710,1,7.462241
710,2,9.247649
710,3,13.138821
710,4,10.050603
711,0,5.738264
711,1,4.539867
711,2,9.256116
711,3,1.257828
711,4,6.966192
712,0,6.976090
712,1,4.518708
712,2,9.233810
712,3,7.423674
712,4,5.678304
713,0,7.533011
713,1,4.566222
713,2,8.540152
713,3,1.281568
713,4,5.718659
714,0,13.217981
714,1,4.554083
714,2,8.532126
714,3,7.055345
714,4,5.714074
715,0,7.709038
715,1,12.904787
715,2,8.529943
715,3,7.006832
715,4,1.263810
716,0,4.570122
716,1,12.884455
716,2,8.480566
716,3,6.979631
716,4,1.270233
717,0,4.538320
717,1,10.123336
717,2,7.030308
717,3,5.935296
717,4,7.547168
718,0,5.740798
718,1,1.282444
718,2,10.122762
718,3,5.979215
718,4,9.380322
719,0,9.345356
719,1,8.472953
719,2,12.854197
719,3,4.540494
719,4,5.712259
720,0,1.264122
720,1,12.726914
720,2,4.522474
720,3,5.898901
720,4,8.463516
721,0,7.478772
721,1,7.034483
721,2,5.928709
721,3,10.032460
721,4,5.703806
722,0,5.977665
722,1,7.444917
722,2,10.284087
722,3,8.505544
722,4,7.041831
723,0,12.918932
723,1,10.094100
723,2,9.311316
723,3,5.791009
723,4,7.501527
724,0,9.331739
724,1,8.496026
724,2,10.111471
724,3,12.946408
724,4,1.282875
725,0,13.071653
725,1,9.341925
725,2,5.703184
725,3,1.272145
725,4,10.023865
726,0,12.865602
726,1,10.160785
726,2,6.008407
726,3,7.062236
726,4,9.386138
727,0,10.157388
727,1,6.020174
727,2,7.060506
727,3,9.337524
727,4,5.746053
728,0,5.966429
728,1,5.768540
728,2,10.122865
728,3,1.306283
728,4,9.686477
729,0,1.280180
729,1,5.743159
729,2,10.118027
729,3,9.342591
729,4,7.042428
730,0,8.531636
730,1,7.039474
730,2,13.023333
730,3,5.993454
730,4,9.290475
731,0,1.268878
731,1,9.367318
731,2,7.011028
731,3,5.981739
731,4,8.513672
732,0,10.067205
732,1,5.710433
732,2,12.889485
732,3,8.478645
732,4,1.266593
733,0,4.709870
733,1,9.385722
733,2,7.537076
733,3,5.989008
733,4,7.030044
734,0,4.595500
734,1,7.506745
734,2,8.504369
734,3,5.755538
734,4,10.053876
735,0,10.047752
735,1,5.691906
735,2,4.522084
735,3,7.492606
735,4,8.470082
736,0,6.012751
736,1,7.277060
736,2,7.524523
736,3,12.954479
736,4,4.553551
737,0,5.709130
737,1,9.979513
737,2,9.208375
737,3,1.260264
737,4,7.404651
738,0,12.808592
738,1,9.307832
738,2,5.996871
738,3,7.471491
738,4,10.036194
739,0,5.956921
739,1,7.512604
739,2,12.925017
739,3,6.998861
739,4,4.518473
740,0,5.959678
740,1,10.015103
740,2,12.989920
740,3,7.590146
740,4,5.931965
741,0,5.995789
741,1,7.028105
741,2,12.949364
741,3,5.755844
741,4,4.555486
742,0,12.905752
742,1,5.949912
742,2,1.275214
742,3,5.693347
742,4,10.109090
743,0,4.634074
743,1,12.952286
743,2,5.745501
743,3,8.672974
743,4,9.390789
744,0,5.951152
744,1,8.418134
744,2,4.560646
744,3,12.822958
744,4,9.207817
745,0,5.902049
745,1,8.504463
745,2,9.253673
745,3,10.036213
745,4,4.533145
746,0,12.898832
746,1,10.010285
746,2,1.284800
746,3,5.947361
746,4,7.483080
747,0,8.468606
747,1,5.982259
747,2,9.288460
747,3,1.263039
747,4,10.053919
748,0,6.953377
748,1,4.543494
748,2,10.031128
748,3,1.261847
748,4,8.381764
749,0,5.881642
749,1,5.650054
749,2,7.375390
749,3,9.145598
749,4,4.557565
750,0,1.327483
750,1,9.288702
750,2,4.518583
750,3,6.981444
750,4,5.676778
751,0,4.534696
751,1,1.269432
751,2,5.850187
751,3,5.675094
751,4,8.364517
752,0,4.498198
752,1,9.943867
752,2,5.629105
752,3,9.231124
752,4,7.410854
753,0,1.261114
753,1,6.105353
753,2,7.783506
753,3,7.252242
753,4,9.165834
754,0,12.703920
754,1,8.339602
754,2,5.612179
754,3,9.954482
754,4,7.439452
755,0,5.646565
755,1,1.285567
755,2,6.177872
755,3,4.507282
755,4,8.397300
756,0,4.503821
756,1,9.177979
756,2,8.405137
756,3,9.958458
756,4,5.662116
757,0,5.650174
757,1,12.950197
757,2,8.419435
757,3,10.033507
757,4,5.932398
758,0,7.405121
758,1,9.976460
758,2,1.262001
758,3,5.656080
758,4,8.371089
759,0,12.761804
759,1,9.249346
759,2,1.266855
759,3,6.963905
759,4,5.883848
760,0,9.260926
760,1,1.256533
760,2,5.676458
760,3,8.410331
760,4,5.903343
761,0,9.180524
761,1,5.908657
761,2,5.682326
761,3,7.486934
761,4,10.036725
762,0,4.519781
762,1,9.260200
762,2,10.059324
762,3,5.925870
762,4,1.264105
763,0,1.265237
763,1,5.919700
763,2,6.947845
763,3,12.825385
763,4,8.409166
764,0,8.545191
764,1,4.547876
764,2,10.043433
764,3,7.044264
764,4,5.925331
765,0,12.966104
765,1,8.774038
765,2,7.509302
765,3,7.050970
765,4,10.066525
766,0,10.151912
766,1,1.279584
766,2,12.995212
766,3,9.594590
766,4,8.448480
767,0,8.525369
767,1,7.036268
767,2,10.030496
767,3,1.292080
767,4,12.916222
768,0,10.062931
768,1,5.762221
768,2,7.815436
768,3,1.268906
768,4,8.484320
769,0,4.534976
769,1,10.111693
769,2,7.038116
769,3,12.917495
769,4,1.267375
770,0,5.989115
770,1,7.123722
770,2,1.281946
770,3,9.500064
770,4,4.645729
771,0,13.115016
771,1,6.009768
771,2,7.600240
771,3,5.787420
771,4,7.094831
772,0,10.212549
772,1,5.816515
772,2,1.300540
772,3,4.639935
772,4,8.710143
773,0,6.090052
773,1,9.462414
773,2,8.660393
773,3,7.195054
773,4,13.192833
774,0,4.672129
774,1,7.611656
774,2,8.609844
774,3,5.774876
774,4,9.350842
775,0,1.284648
775,1,8.780866
775,2,5.807825
775,3,4.639226
775,4,9.415514
776,0,4.673021
776,1,7.628023
776,2,7.126278
776,3,5.828032
776,4,10.180889
777,0,4.597438
777,1,7.584629
777,2,1.276005
777,3,13.077411
777,4,9.376070
778,0,9.380785
778,1,8.607512
778,2,7.154890
778,3,1.301998
778,4,4.603167
779,0,13.257519
779,1,8.540717
779,2,7.638697
779,3,10.152214
779,4,4.632404
780,0,7.548857
780,1,13.142358
780,2,6.021803
780,3,7.148098
780,4,1.280483
781,0,10.207990
781,1,7.109870
781,2,7.545896
781,3,1.319557
781,4,13.029480
782,0,7.551723
782,1,10.179912
782,2,12.940247
782,3,6.033244
782,4,5.837808
783,0,10.176577
783,1,6.067863
783,2,13.088614
783,3,7.136958
783,4,8.609893
784,0,5.788267
784,1,8.523333
784,2,9.347760
784,3,10.093592
784,4,6.000817
785,0,8.519111
785,1,7.613854
785,2,1.309048
785,3,9.302999
785,4,12.965292
786,0,7.513469
786,1,12.959873
786,2,10.132959
786,3,7.081828
786,4,5.930740
787,0,9.389471
787,1,5.791307
787,2,7.795296
787,3,6.015704
787,4,10.048107
788,0,12.865611
788,1,9.252481
788,2,6.904146
788,3,4.578951
788,4,1.253783
789,0,5.891536
789,1,1.280769
789,2,9.231128
789,3,6.914520
789,4,10.055668
790,0,9.237689
790,1,10.049037
790,2,12.877567
790,3,8.465577
790,4,1.259800
791,0,7.472947
791,1,5.918815
791,2,13.058218
791,3,9.437371
791,4,5.672193
792,0,8.431450
792,1,13.105150
792,2,5.742969
792,3,10.047385
792,4,1.283437
793,0,4.513442
793,1,7.017212
793,2,5.920146
793,3,12.886873
793,4,7.555697
794,0,5.938857
794,1,4.521612
794,2,6.990178
794,3,7.402781
794,4,8.433639
795,0,7.440183
795,1,9.440859
795,2,5.892995
795,3,9.920149
795,4,8.353618
796,0,12.712211
796,1,5.648125
796,2,5.866547
796,3,9.195933
796,4,4.481347
797,0,9.142532
797,1,7.380509
797,2,1.255315
797,3,5.870678
797,4,12.725142
798,0,9.144075
798,1,5.921265
798,2,9.971777
798,3,4.497344
798,4,7.371743
799,0,12.930484
799,1,4.493335
799,2,1.284281
799,3,9.986985
799,4,6.952537
800,0,4.600327
800,1,8.446714
800,2,12.802889
800,3,6.958537
800,4,9.196196
801,0,9.999569
801,1,4.574450
801,2,7.597635
801,3,8.550399
801,4,7.077707
802,0,7.184285
802,1,4.601870
802,2,5.771780
802,3,7.624410
802,4,9.387302
803,0,7.067294
803,1,9.347717
803,2,10.093087
803,3,6.018279
803,4,5.782354
804,0,8.592762
804,1,9.412669
804,2,10.218585
804,3,7.535390
804,4,13.005340
805,0,9.246708
805,1,7.447580
805,2,5.938065
805,3,10.030880
805,4,8.345168
806,0,12.834245
806,1,5.867652
806,2,1.292760
806,3,9.370253
806,4,5.684118
807,0,12.960340
807,1,6.188930
807,2,7.172294
807,3,4.506760
807,4,9.248674
808,0,6.978616
808,1,9.997614
808,2,1.271448
808,3,5.931172
808,4,7.535785
809,0,7.017565
809,1,4.542474
809,2,8.455643
809,3,1.271612
809,4,7.446491
810,0,5.723810
810,1,4.559742
810,2,12.780085
810,3,9.947332
810,4,6.916221
811,0,5.922269
811,1,7.450523
811,2,5.657906
811,3,8.390605
811,4,4.538884
812,0,8.408893
812,1,5.905092
812,2,4.521108
812,3,7.485522
812,4,5.671629
813,0,8.399760
813,1,6.953616
813,2,9.176434
813,3,9.954859
813,4,5.967223
814,0,1.265529
814,1,5.968607
814,2,7.451428
814,3,12.841821
814,4,10.005579
815,0,1.280230
815,1,13.095481
815,2,9.934780
815,3,9.128727
815,4,8.350927
816,0,12.849066
816,1,10.060111
816,2,5.728489
816,3,9.199522
816,4,8.408204
817,0,8.443075
817,1,5.884421
817,2,1.260190
817,3,4.509339
817,4,9.167785
818,0,7.404953
818,1,6.932758
818,2,5.885988
818,3,10.071122
818,4,4.521869
819,0,1.265770
819,1,6.975581
819,2,12.846204
819,3,8.400461
819,4,5.926471
820,0,12.750154
820,1,1.258302
820,2,5.657932
820,3,9.954536
820,4,4.509123
821,0,8.407790
821,1,4.528815
821,2,9.221755
821,3,6.933828
821,4,9.959259
822,0,6.918151
822,1,4.496484
822,2,9.939244
822,3,5.876357
822,4,5.639774
823,0,6.989326
823,1,7.440859
823,2,9.985999
823,3,9.209321
823,4,4.549759
824,0,5.940840
824,1,6.931790
824,2,9.941737
824,3,8.356144
824,4,12.743502
825,0,4.530080
825,1,5.983006
825,2,10.041494
825,3,5.663781
825,4,1.255738
826,0,4.519334
826,1,1.264531
826,2,9.181141
826,3,12.787824
826,4,7.389700
827,0,12.743375
827,1,1.255410
827,2,9.153005
827,3,5.664060
827,4,5.882277
828,0,1.323137
828,1,4.716296
828,2,7.389072
828,3,6.915475
828,4,5.703387
829,0,7.381481
829,1,12.731534
829,2,8.354672
829,3,9.130186
829,4,7.264653
830,0,1.262514
830,1,9.992506
830,2,7.431100
830,3,12.798884
830,4,5.904500
831,0,4.520960
831,1,10.253179
831,2,5.670704
831,3,8.441433
831,4,9.211699
832,0,7.179448
832,1,5.693569
832,2,1.267730
832,3,7.420717
832,4,10.007878
833,0,8.361797
833,1,6.925709
833,2,12.715977
833,3,9.948367
833,4,4.513782
834,0,1.253190
834,1,5.625015
834,2,4.536494
834,3,8.317714
834,4,12.685890
835,0,9.137834
835,1,6.880670
835,2,1.250698
835,3,8.577996
835,4,9.878417
836,0,8.337811
836,1,1.254721
836,2,5.970220
836,3,9.198835
836,4,5.711644
837,0,8.425722
837,1,9.196445
837,2,6.974672
837,3,9.970950
837,4,12.804252
838,0,10.014189
838,1,9.268722
838,2,5.857001
838,3,13.032245
838,4,8.410720
839,0,4.523782
839,1,5.681170
839,2,6.965283
839,3,7.441478
839,4,1.263185
840,0,7.445146
840,1,4.655894
840,2,12.868664
840,3,5.705652
840,4,8.456179
841,0,5.713706
841,1,12.875740
841,2,8.435377
841,3,6.992449
841,4,4.507955
842,0,9.975826
842,1,9.192894
842,2,7.478057
842,3,12.946099
842,4,1.327778
843,0,10.063350
843,1,4.569991
843,2,12.886996
843,3,9.291946
843,4,1.272017
844,0,9.264573
844,1,12.873721
844,2,5.937932
844,3,9.997290
844,4,1.267047
845,0,1.268354
845,1,4.580913
845,2,9.352293
845,3,8.537243
845,4,7.027612
846,0,7.478055
846,1,1.268923
846,2,12.867811
846,3,4.522108
846,4,5.919083
847,0,12.830299
847,1,1.263185
847,2,9.996222
847,3,9.275280
847,4,7.443159
848,0,9.959172
848,1,4.499110
848,2,12.719723
848,3,5.631384
848,4,5.889216
849,0,5.665378
849,1,12.752125
849,2,6.948732
849,3,7.387086
849,4,9.095426
850,0,7.698327
850,1,4.573822
850,2,5.852258
850,3,9.980220
850,4,12.727715
851,0,8.377597
851,1,12.754478
851,2,1.259342
851,3,9.951414
851,4,7.678484
852,0,5.863176
852,1,4.473033
852,2,5.628418
852,3,9.848174
852,4,12.676346
853,0,12.797197
853,1,4.492959
853,2,9.131870
853,3,6.899446
853,4,5.654464
854,0,5.901654
854,1,9.222124
854,2,12.770693
854,3,9.972110
854,4,6.958184
855,0,4.521406
855,1,5.919924
855,2,10.073251
855,3,1.266279
855,4,8.421844
856,0,10.028762
856,1,7.453563
856,2,9.232997
856,3,1.264280
856,4,12.798737
857,0,9.217376
857,1,7.439537
857,2,10.080724
857,3,5.703756
857,4,1.272515
858,0,4.549659
858,1,6.994362
858,2,8.415863
858,3,1.259886
858,4,9.987131
859,0,8.373343
859,1,4.523537
859,2,7.370241
859,3,5.629169
859,4,12.690147
860,0,9.192188
860,1,4.500937
860,2,9.957858
860,3,5.651891
860,4,5.900888
861,0,5.860884
861,1,9.116014
861,2,8.285108
861,3,1.244854
861,4,7.342884
862,0,12.713367
862,1,7.324243
862,2,4.517079
862,3,8.365206
862,4,1.257161
863,0,7.359185
863,1,1.252987
863,2,12.905403
863,3,9.898223
863,4,5.835826
864,0,9.389004
864,1,4.466212
864,2,6.867555
864,3,1.270787
864,4,6.063854
865,0,7.347347
865,1,9.928625
865,2,4.467102
865,3,12.645971
865,4,1.250701
866,0,9.940475
866,1,6.884040
866,2,5.861720
866,3,8.304148
866,4,12.663674
867,0,12.621377
867,1,5.922071
867,2,5.618536
867,3,7.632232
867,4,4.513221
868,0,5.622879
868,1,4.515376
868,2,1.252307
868,3,5.851288
868,4,9.137056
869,0,6.880867
869,1,5.839552
869,2,9.841970
869,3,7.325247
869,4,12.674091
870,0,1.279728
870,1,4.477380
870,2,12.661698
870,3,5.623676
870,4,9.109282
871,0,4.471192
871,1,10.015689
871,2,12.770666
871,3,1.246408
871,4,7.328255
872,0,9.147966
872,1,5.849464
872,2,1.249810
872,3,4.525262
872,4,12.689318
873,0,9.186750
873,1,7.349895
873,2,9.886701
873,3,4.480185
873,4,6.892945
874,0,5.847809
874,1,6.944746
874,2,7.388826
874,3,4.508476
874,4,5.648937
875,0,8.361451
875,1,4.486618
875,2,9.901834
875,3,1.255150
875,4,9.137388
876,0,8.338114
876,1,12.742345
876,2,9.960175
876,3,1.250707
876,4,5.636769
877,0,5.847518
877,1,12.684518
877,2,9.882242
877,3,1.249612
877,4,5.615369
878,0,12.757997
878,1,7.367762
878,2,5.622321
878,3,6.922615
878,4,8.416389
879,0,9.908738
879,1,8.329032
879,2,5.629685
879,3,9.118395
879,4,12.658985
880,0,5.695326
880,1,9.933628
880,2,12.764124
880,3,7.740802
880,4,4.504615
881,0,12.717159
881,1,9.174211
881,2,9.921933
881,3,6.941196
881,4,4.547679
882,0,5.930037
882,1,12.758239
882,2,6.959330
882,3,7.389306
882,4,9.185899
883,0,12.747050
883,1,4.512609
883,2,5.654938
883,3,9.936301
883,4,5.883913
884,0,8.471537
884,1,1.260025
884,2,12.757716
884,3,6.935315
884,4,9.165353
885,0,9.946614
885,1,4.481598
885,2,9.130040
885,3,5.648279
885,4,12.720247
886,0,9.161112
886,1,5.709352
886,2,6.936190
886,3,7.374289
886,4,8.368443
887,0,9.913241
887,1,8.355670
887,2,5.627034
887,3,6.900526
887,4,4.492878
888,0,5.929397
888,1,9.946040
888,2,7.108227
888,3,7.469036
888,4,8.478611
889,0,7.498825
889,1,9.865439
889,2,8.334168
889,3,1.246626
889,4,12.704041
890,0,5.923700
890,1,7.330872
890,2,6.865483
890,3,5.595820
890,4,8.308966
891,0,6.887814
891,1,8.528013
891,2,4.467382
891,3,1.241817
891,4,12.711157
892,0,5.588963
892,1,9.840670
892,2,9.096608
892,3,5.820753
892,4,4.479977
893,0,5.838783
893,1,9.172658
893,2,5.626646
893,3,9.890838
893,4,8.321393
894,0,4.480081
894,1,9.886657
894,2,6.915981
894,3,9.083277
894,4,5.600893
895,0,1.245897
895,1,6.859051
895,2,4.462960
895,3,5.595816
895,4,5.864653
896,0,12.898335
896,1,9.162651
896,2,9.895369
896,3,8.335431
896,4,1.254646
897,0,7.363714
897,1,1.256655
897,2,6.938976
897,3,5.803927
897,4,9.900690
898,0,4.454838
898,1,8.264657
898,2,12.577317
898,3,5.576108
898,4,1.243418
899,0,5.608592
899,1,5.824295
899,2,12.672765
899,3,8.316048
899,4,7.333762
900,0,6.893610
900,1,12.710878
900,2,1.308063
900,3,7.529530
900,4,5.824856
901,0,7.335348
901,1,9.825912
901,2,8.330000
901,3,12.663867
901,4,5.631194
902,0,4.471789
902,1,1.246463
902,2,7.377964
902,3,8.335530
902,4,5.860835
903,0,7.405448
903,1,5.884516
903,2,1.252918
903,3,9.966712
903,4,9.117527
904,0,1.254040
904,1,9.891042
904,2,9.097917
904,3,4.527037
904,4,5.871956
905,0,7.422657
905,1,9.154441
905,2,8.366979
905,3,6.936396
905,4,4.494996
906,0,9.190739
906,1,1.251261
906,2,5.628363
906,3,10.188628
906,4,6.877606
907,0,12.654181
907,1,6.878561
907,2,1.246371
907,3,8.302060
907,4,9.233662
908,0,9.125236
908,1,4.476009
908,2,5.615054
908,3,6.887166
908,4,7.349020
909,0,7.393604
909,1,5.634332
909,2,12.675705
909,3,5.839350
909,4,1.247238
910,0,9.116596
910,1,7.551167
910,2,10.052756
910,3,6.925772
910,4,1.257611
911,0,5.865982
911,1,5.633585
911,2,1.246778
911,3,6.892186
911,4,7.367569
912,0,5.643034
912,1,9.238895
912,2,12.778689
912,3,6.932551
912,4,5.873104
913,0,9.943371
913,1,5.879777
913,2,7.385635
913,3,5.678830
913,4,9.264654
914,0,12.961433
914,1,5.914176
914,2,1.263326
914,3,7.428292
914,4,8.429784
915,0,8.457309
915,1,5.919368
915,2,1.261282
915,3,7.432348
915,4,4.523567
916,0,7.446091
916,1,6.935760
916,2,5.882342
916,3,9.946800
916,4,9.145117
917,0,9.119869
917,1,12.742919
917,2,5.903467
917,3,6.931978
917,4,1.248378
918,0,12.697389
918,1,6.918762
918,2,4.495167
918,3,5.863467
918,4,5.683583
919,0,6.887799
919,1,9.890046
919,2,7.349532
919,3,4.506955
919,4,9.126301
920,0,7.426847
920,1,4.496522
920,2,8.341622
920,3,12.745646
920,4,1.254161
921,0,6.930501
921,1,10.141644
921,2,5.856558
921,3,12.664794
921,4,4.506159
922,0,5.625777
922,1,4.471655
922,2,6.929214
922,3,5.862864
922,4,9.234320
923,0,8.388890
923,1,4.491827
923,2,1.290308
923,3,6.891809
923,4,5.851528
924,0,9.117071
924,1,9.904482
924,2,1.249275
924,3,8.638373
924,4,5.838907
925,0,1.250164
925,1,5.835849
925,2,8.316117
925,3,9.138357
925,4,4.473652
926,0,9.988983
926,1,5.654862
926,2,6.953270
926,3,8.373287
926,4,1.257875
927,0,7.430186
927,1,8.382987
927,2,4.487407
927,3,9.141898
927,4,6.913045
928,0,9.906516
928,1,9.211369
928,2,7.127924
928,3,5.706372
928,4,7.364608
929,0,12.729070
929,1,1.259002
929,2,5.880732
929,3,9.163280
929,4,8.424595
930,0,5.649341
930,1,4.496171
930,2,6.116163
930,3,8.416518
930,4,12.669087
931,0,9.246088
